ID Persona,Cantidad Acumulada,Cantidad Diaria,ultimo_leido,Fecha
066,168,168,066001119,2024-02-08 21:53
056,123,123,056000829,2024-02-08 21:53
007,83,83,007001188,2024-02-08 21:53
071,55,55,071000122,2024-02-08 21:53
071,56,56,071000121,2024-02-08 21:53
028,122,122,028000917,2024-02-08 21:53
028,123,123,028000921,2024-02-08 21:53
028,123,123,028000922,2024-02-08 21:53
028,124,124,028000917,2024-02-08 21:53
028,124,124,028000920,2024-02-08 21:53
028,125,125,028000922,2024-02-08 21:53
028,126,126,028000920,2024-02-08 21:53
075,23,23,075000283,2024-02-08 21:53
075,23,23,075000283,2024-02-08 21:53
032,123,123,032001650,2024-02-08 21:53
032,154,154,032001650,2024-02-08 21:53
032,155,155,032001645,2024-02-08 21:53
032,124,124,032001648,2024-02-08 21:53
032,125,125,032001646,2024-02-08 21:53
032,156,156,032001648,2024-02-08 21:53
032,157,157,032001646,2024-02-08 21:54
001,109,109,001001104,2024-02-08 21:54
080,29,29,080000185,2024-02-08 21:54
001,106,106,001001104,2024-02-08 21:54
012,138,138,012000261,2024-02-08 21:54
012,117,117,012000246,2024-02-08 21:54
012,139,139,012000246,2024-02-08 21:54
079,78,78,079000126,2024-02-08 21:54
012,118,118,012000255,2024-02-08 21:54
012,140,140,012000255,2024-02-08 21:54
057,182,182,057000157,2024-02-08 21:54
078,124,124,078000177,2024-02-08 21:54
064,125,125,064000755,2024-02-08 21:54
078,125,125,078000177,2024-02-08 21:54
064,122,122,064000755,2024-02-08 21:54
031,133,133,031000811,2024-02-08 21:54
031,148,148,031000809,2024-02-08 21:54
031,149,149,031000811,2024-02-08 21:54
031,134,134,031000815,2024-02-08 21:54
004,152,152,004000082,2024-02-08 21:54
058,139,139,058000727,2024-02-08 21:54
031,150,150,031000815,2024-02-08 21:54
031,135,135,031000813,2024-02-08 21:54
058,135,135,058000727,2024-02-08 21:54
031,151,151,031000813,2024-02-08 21:54
058,140,140,058000730,2024-02-08 21:54
031,136,136,031000812,2024-02-08 21:54
058,136,136,058000730,2024-02-08 21:54
031,152,152,031000812,2024-02-08 21:54
075,24,24,075000282,2024-02-08 21:54
075,24,24,075000282,2024-02-08 21:54
008,127,127,008000082,2024-02-08 21:54
008,151,151,008000082,2024-02-08 21:54
032,126,126,032001649,2024-02-08 21:54
003,136,136,003000611,2024-02-08 21:54
032,158,158,032001649,2024-02-08 21:54
056,125,125,056000828,2024-02-08 21:55
003,126,126,003000611,2024-02-08 21:54
080,27,27,080000248,2024-02-08 21:55
080,30,30,080000248,2024-02-08 21:55
004,157,157,004000075,2024-02-08 21:55
004,153,153,004000075,2024-02-08 21:55
079,79,79,079000125,2024-02-08 21:55
001,110,110,001001103,2024-02-08 21:55
001,107,107,001001103,2024-02-08 21:55
031,137,137,031000807,2024-02-08 21:55
075,25,25,075000286,2024-02-08 21:55
031,153,153,031000807,2024-02-08 21:55
075,25,25,075000286,2024-02-08 21:55
064,126,126,064000716,2024-02-08 21:55
064,123,123,064000716,2024-02-08 21:55
056,126,126,056000826,2024-02-08 21:55
007,84,84,007001194,2024-02-08 21:55
073,107,107,073000430,2024-02-08 21:55
073,108,108,073000446,2024-02-08 21:55
073,110,110,073000430,2024-02-08 21:55
077,99,99,077000219,2024-02-08 21:55
073,111,111,073000446,2024-02-08 21:55
077,99,99,077000219,2024-02-08 21:55
073,109,109,073000443,2024-02-08 21:55
073,112,112,073000443,2024-02-08 21:55
008,128,128,008000076,2024-02-08 21:55
008,152,152,008000076,2024-02-08 21:55
028,125,125,028000928,2024-02-08 21:55
028,127,127,028000928,2024-02-08 21:55
032,159,159,032001653,2024-02-08 21:56
078,125,125,078000173,2024-02-08 21:56
078,126,126,078000173,2024-02-08 21:56
001,111,111,001001116,2024-02-08 21:56
080,28,28,080000249,2024-02-08 21:56
001,108,108,001001116,2024-02-08 21:56
073,110,110,073000439,2024-02-08 21:56
073,111,111,073000450,2024-02-08 21:56
073,113,113,073000439,2024-02-08 21:56
073,114,114,073000450,2024-02-08 21:56
028,126,126,028000932,2024-02-08 21:56
075,26,26,075000287,2024-02-08 21:56
028,128,128,028000932,2024-02-08 21:56
075,26,26,075000287,2024-02-08 21:56
007,66,66,007001198,2024-02-08 21:56
004,158,158,004000092,2024-02-08 21:56
007,85,85,007001198,2024-02-08 21:56
004,154,154,004000092,2024-02-08 21:56
033,132,132,033000592,2024-02-08 21:56
033,133,133,033000607,2024-02-08 21:56
033,147,147,033000592,2024-02-08 21:56
033,148,148,033000607,2024-02-08 21:56
073,112,112,073000442,2024-02-08 21:56
033,149,149,033000602,2024-02-08 21:56
008,153,153,008000101,2024-02-08 21:56
028,129,129,028000931,2024-02-08 21:56
001,112,112,001001112,2024-02-08 21:56
001,109,109,001001112,2024-02-08 21:56
032,160,160,032001652,2024-02-08 21:56
003,137,137,003000608,2024-02-08 21:56
003,127,127,003000608,2024-02-08 21:56
075,27,27,075000285,2024-02-08 21:56
033,134,134,033000578,2024-02-08 21:56
033,150,150,033000578,2024-02-08 21:56
004,159,159,004000089,2024-02-08 21:57
004,155,155,004000089,2024-02-08 21:57
056,127,127,056000827,2024-02-08 21:57
056,124,124,056000827,2024-02-08 21:57
062,70,70,062000289,2024-02-08 21:57
028,127,127,028000929,2024-02-08 21:57
028,130,130,028000929,2024-02-08 21:57
077,100,100,077000491,2024-02-08 21:57
008,154,154,008000099,2024-02-08 21:57
079,77,77,079000020,2024-02-08 21:57
079,80,80,079000020,2024-02-08 21:57
001,113,113,001001115,2024-02-08 21:57
001,110,110,001001115,2024-02-08 21:57
010,132,132,010001261,2024-02-08 21:57
064,127,127,064000720,2024-02-08 21:57
028,131,131,028000923,2024-02-08 21:57
064,124,124,064000720,2024-02-08 21:57
032,161,161,032001656,2024-02-08 21:57
075,28,28,075000288,2024-02-08 21:57
075,27,27,075000288,2024-02-08 21:57
010,133,133,010001263,2024-02-08 21:57
028,128,128,028000925,2024-02-08 21:57
028,132,132,028000925,2024-02-08 21:58
001,114,114,001001109,2024-02-08 21:58
001,111,111,001001109,2024-02-08 21:58
008,129,129,008000100,2024-02-08 21:58
008,155,155,008000100,2024-02-08 21:58
071,56,56,071000119,2024-02-08 21:58
079,78,78,079000025,2024-02-08 21:58
079,81,81,079000025,2024-02-08 21:58
074,102,102,074000379,2024-02-08 21:58
074,118,118,074000379,2024-02-08 21:58
074,119,119,074000380,2024-02-08 21:58
074,103,103,074000377,2024-02-08 21:58
074,120,120,074000377,2024-02-08 21:58
012,141,141,012000282,2024-02-08 21:58
012,142,142,012000279,2024-02-08 21:58
028,129,129,028000926,2024-02-08 21:58
028,133,133,028000926,2024-02-08 21:58
033,135,135,033000606,2024-02-08 21:58
003,128,128,003000605,2024-02-08 21:58
033,151,151,033000606,2024-02-08 21:58
010,110,110,010001266,2024-02-08 21:59
010,134,134,010001266,2024-02-08 21:59
001,115,115,001001106,2024-02-08 21:59
001,112,112,001001106,2024-02-08 21:59
064,128,128,064000719,2024-02-08 21:59
064,125,125,064000719,2024-02-08 21:59
032,127,127,032001655,2024-02-08 21:59
004,160,160,004000087,2024-02-08 21:59
032,162,162,032001655,2024-02-08 21:59
004,156,156,004000087,2024-02-08 21:59
008,130,130,008000097,2024-02-08 21:59
028,130,130,028000930,2024-02-08 21:59
008,156,156,008000097,2024-02-08 21:59
028,134,134,028000930,2024-02-08 21:59
075,28,28,075000289,2024-02-08 21:59
001,113,113,001001113,2024-02-08 21:59
079,79,79,079000022,2024-02-08 21:59
057,183,183,057000169,2024-02-08 21:59
003,138,138,003000617,2024-02-08 21:59
003,129,129,003000617,2024-02-08 21:59
056,128,128,056000825,2024-02-08 21:59
056,125,125,056000825,2024-02-08 21:59
074,104,104,074000382,2024-02-08 21:59
031,138,138,031000804,2024-02-08 22:00
031,154,154,031000804,2024-02-08 22:00
062,75,75,062000004,2024-02-08 22:00
008,131,131,008000013,2024-02-08 22:00
008,157,157,008000013,2024-02-08 22:00
004,161,161,004000077,2024-02-08 22:00
004,157,157,004000077,2024-02-08 22:00
056,126,126,056000822,2024-02-08 22:00
075,29,29,075000294,2024-02-08 22:00
079,80,80,079000019,2024-02-08 22:01
032,163,163,032001651,2024-02-08 22:01
012,119,119,012000297,2024-02-08 22:01
012,120,120,012000294,2024-02-08 22:01
001,116,116,001001110,2024-02-08 22:01
001,114,114,001001110,2024-02-08 22:01
003,139,139,003000616,2024-02-08 22:01
010,111,111,010001269,2024-02-08 22:01
003,130,130,003000616,2024-02-08 22:01
071,57,57,071000114,2024-02-08 22:01
033,152,152,033000599,2024-02-08 22:01
008,132,132,008000014,2024-02-08 22:01
008,158,158,008000014,2024-02-08 22:01
077,100,100,077000485,2024-02-08 22:01
064,129,129,064000723,2024-02-08 22:01
064,126,126,064000723,2024-02-08 22:01
073,113,113,073000449,2024-02-08 22:01
007,67,67,007001197,2024-02-08 22:01
075,29,29,075000291,2024-02-08 22:01
031,139,139,031000803,2024-02-08 22:01
031,155,155,031000803,2024-02-08 22:01
074,121,121,074000378,2024-02-08 22:02
079,81,81,079000016,2024-02-08 22:02
079,82,82,079000016,2024-02-08 22:02
001,117,117,001001107,2024-02-08 22:02
056,129,129,056000821,2024-02-08 22:02
008,133,133,008000007,2024-02-08 22:02
056,127,127,056000821,2024-02-08 22:02
008,159,159,008000007,2024-02-08 22:02
075,30,30,075000368,2024-02-08 22:02
075,30,30,075000368,2024-02-08 22:02
064,130,130,064000744,2024-02-08 22:03
064,127,127,064000744,2024-02-08 22:03
028,135,135,028000940,2024-02-08 22:03
008,134,134,008000015,2024-02-08 22:03
073,114,114,073000445,2024-02-08 22:03
008,160,160,008000015,2024-02-08 22:03
073,115,115,073000448,2024-02-08 22:03
003,140,140,003000624,2024-02-08 22:03
073,115,115,073000452,2024-02-08 22:03
075,31,31,075000296,2024-02-08 22:03
075,31,31,075000296,2024-02-08 22:03
031,140,140,031000802,2024-02-08 22:03
031,156,156,031000802,2024-02-08 22:03
056,130,130,056000820,2024-02-08 22:03
056,128,128,056000820,2024-02-08 22:03
079,82,82,079000124,2024-02-08 22:03
079,83,83,079000124,2024-02-08 22:03
010,112,112,010001268,2024-02-08 22:03
075,32,32,075000293,2024-02-08 22:03
028,131,131,028000938,2024-02-08 22:03
001,118,118,001001120,2024-02-08 22:13
064,131,131,064000743,2024-02-08 22:13
001,115,115,001001120,2024-02-08 22:13
064,128,128,064000743,2024-02-08 22:13
074,105,105,074000386,2024-02-08 22:13
074,122,122,074000381,2024-02-08 22:13
079,83,83,079000127,2024-02-08 22:13
074,123,123,074000386,2024-02-08 22:13
079,84,84,079000127,2024-02-08 22:13
079,84,84,079000129,2024-02-08 22:13
074,106,106,074000384,2024-02-08 22:13
079,85,85,079000129,2024-02-08 22:13
074,124,124,074000384,2024-02-08 22:13
073,116,116,073000458,2024-02-08 22:13
073,116,116,073000451,2024-02-08 22:13
073,117,117,073000458,2024-02-08 22:13
073,117,117,073000465,2024-02-08 22:13
073,118,118,073000459,2024-02-08 22:13
074,107,107,074000385,2024-02-08 22:14
073,119,119,073000465,2024-02-08 22:14
074,125,125,074000385,2024-02-08 22:14
056,131,131,056000816,2024-02-08 22:14
079,86,86,079000132,2024-02-08 22:14
056,132,132,056000815,2024-02-08 22:14
056,129,129,056000816,2024-02-08 22:14
056,130,130,056000815,2024-02-08 22:14
056,133,133,056000818,2024-02-08 22:14
056,131,131,056000814,2024-02-08 22:14
056,132,132,056000818,2024-02-08 22:14
079,85,85,079000131,2024-02-08 22:14
056,134,134,056000813,2024-02-08 22:14
079,87,87,079000131,2024-02-08 22:14
056,135,135,056000819,2024-02-08 22:14
056,133,133,056000813,2024-02-08 22:14
056,134,134,056000817,2024-02-08 22:14
057,161,161,057000122,2024-02-08 22:14
057,162,162,057000139,2024-02-08 22:14
057,184,184,057000122,2024-02-08 22:14
057,163,163,057000125,2024-02-08 22:14
057,164,164,057000119,2024-02-08 22:14
057,185,185,057000125,2024-02-08 22:14
057,186,186,057000119,2024-02-08 22:14
077,101,101,077000487,2024-02-08 22:14
012,121,121,012001261,2024-02-08 22:14
012,143,143,012001285,2024-02-08 22:14
012,122,122,012001267,2024-02-08 22:14
012,123,123,012001270,2024-02-08 22:14
012,144,144,012001267,2024-02-08 22:14
012,124,124,012001273,2024-02-08 22:14
012,125,125,012001276,2024-02-08 22:14
012,145,145,012001273,2024-02-08 22:14
012,146,146,012001276,2024-02-08 22:14
007,86,86,007001211,2024-02-08 22:14
059,166,166,059000155,2024-02-08 22:14
032,128,128,032001661,2024-02-08 22:14
032,164,164,032001661,2024-02-08 22:14
069,66,66,069000041,2024-02-08 22:14
031,141,141,031000801,2024-02-08 22:14
069,68,68,069000041,2024-02-08 22:14
010,113,113,010001272,2024-02-08 22:14
075,33,33,075000290,2024-02-08 22:14
010,114,114,010001270,2024-02-08 22:14
010,135,135,010001272,2024-02-08 22:14
010,136,136,010001270,2024-02-08 22:14
010,115,115,010001275,2024-02-08 22:15
010,116,116,010001273,2024-02-08 22:15
010,137,137,010001275,2024-02-08 22:15
010,117,117,010001281,2024-02-08 22:15
010,138,138,010001281,2024-02-08 22:15
010,118,118,010001283,2024-02-08 22:15
010,139,139,010001283,2024-02-08 22:15
010,140,140,010001282,2024-02-08 22:15
010,119,119,010001274,2024-02-08 22:15
069,69,69,069000183,2024-02-08 22:15
010,141,141,010001274,2024-02-08 22:15
010,120,120,010001277,2024-02-08 22:15
010,142,142,010001277,2024-02-08 22:15
010,121,121,010001280,2024-02-08 22:15
069,70,70,069000178,2024-02-08 22:15
010,143,143,010001280,2024-02-08 22:15
069,71,71,069000186,2024-02-08 22:15
075,32,32,075000299,2024-02-08 22:15
075,33,33,075000297,2024-02-08 22:15
075,34,34,075000329,2024-02-08 22:15
075,35,35,075000326,2024-02-08 22:15
075,34,34,075000299,2024-02-08 22:15
075,36,36,075000314,2024-02-08 22:15
075,35,35,075000297,2024-02-08 22:15
075,36,36,075000329,2024-02-08 22:15
075,37,37,075000326,2024-02-08 22:15
075,37,37,075000317,2024-02-08 22:15
075,38,38,075000314,2024-02-08 22:15
075,38,38,075000338,2024-02-08 22:15
075,39,39,075000317,2024-02-08 22:15
071,57,57,071000103,2024-02-08 22:15
075,40,40,075000338,2024-02-08 22:15
028,132,132,028000937,2024-02-08 22:15
028,133,133,028000934,2024-02-08 22:15
028,136,136,028000937,2024-02-08 22:15
028,134,134,028000936,2024-02-08 22:15
028,137,137,028000934,2024-02-08 22:15
028,135,135,028000933,2024-02-08 22:15
028,138,138,028000936,2024-02-08 22:15
028,136,136,028000935,2024-02-08 22:15
028,139,139,028000933,2024-02-08 22:15
028,140,140,028000935,2024-02-08 22:15
028,137,137,028000947,2024-02-08 22:15
028,141,141,028000943,2024-02-08 22:15
028,142,142,028000947,2024-02-08 22:15
028,138,138,028000941,2024-02-08 22:15
028,143,143,028000946,2024-02-08 22:15
028,139,139,028000948,2024-02-08 22:15
028,144,144,028000941,2024-02-08 22:15
033,136,136,033000636,2024-02-08 22:15
028,145,145,028000948,2024-02-08 22:15
033,153,153,033000636,2024-02-08 22:15
033,137,137,033000643,2024-02-08 22:15
033,154,154,033000644,2024-02-08 22:15
033,138,138,033000594,2024-02-08 22:15
033,155,155,033000643,2024-02-08 22:15
033,139,139,033000596,2024-02-08 22:15
033,156,156,033000594,2024-02-08 22:15
033,140,140,033000581,2024-02-08 22:15
033,157,157,033000596,2024-02-08 22:15
033,158,158,033000581,2024-02-08 22:15
033,141,141,033000591,2024-02-08 22:15
033,159,159,033000593,2024-02-08 22:15
032,129,129,032001665,2024-02-08 22:15
033,160,160,033000591,2024-02-08 22:15
032,130,130,032001657,2024-02-08 22:15
032,165,165,032001665,2024-02-08 22:15
032,166,166,032001657,2024-02-08 22:15
032,167,167,032001664,2024-02-08 22:15
032,131,131,032001658,2024-02-08 22:15
032,168,168,032001662,2024-02-08 22:15
031,142,142,031000799,2024-02-08 22:15
032,169,169,032001658,2024-02-08 22:15
031,157,157,031000799,2024-02-08 22:15
031,143,143,031000806,2024-02-08 22:15
031,144,144,031000800,2024-02-08 22:15
031,158,158,031000806,2024-02-08 22:15
031,159,159,031000800,2024-02-08 22:15
001,119,119,001001119,2024-02-08 22:16
001,116,116,001001119,2024-02-08 22:16
033,142,142,033000624,2024-02-08 22:16
064,132,132,064000751,2024-02-08 22:16
033,161,161,033000624,2024-02-08 22:16
007,68,68,007001204,2024-02-08 22:16
064,129,129,064000751,2024-02-08 22:16
064,133,133,064000722,2024-02-08 22:16
064,130,130,064000722,2024-02-08 22:16
008,135,135,008000086,2024-02-08 22:16
064,131,131,064000721,2024-02-08 22:16
008,136,136,008000008,2024-02-08 22:16
008,161,161,008000086,2024-02-08 22:16
008,137,137,008000012,2024-02-08 22:16
008,162,162,008000008,2024-02-08 22:16
062,71,71,062000003,2024-02-08 22:16
008,163,163,008000012,2024-02-08 22:16
008,138,138,008000009,2024-02-08 22:16
008,139,139,008000096,2024-02-08 22:16
008,164,164,008000009,2024-02-08 22:16
008,140,140,008000098,2024-02-08 22:16
008,165,165,008000096,2024-02-08 22:16
008,166,166,008000098,2024-02-08 22:16
062,72,72,062000275,2024-02-08 22:16
062,73,73,062000272,2024-02-08 22:16
004,162,162,004000085,2024-02-08 22:16
004,163,163,004000078,2024-02-08 22:16
004,158,158,004000085,2024-02-08 22:16
004,164,164,004000081,2024-02-08 22:16
004,159,159,004000078,2024-02-08 22:16
004,160,160,004000081,2024-02-08 22:16
003,141,141,003000604,2024-02-08 22:16
004,161,161,004000084,2024-02-08 22:16
003,142,142,003000602,2024-02-08 22:16
003,131,131,003000604,2024-02-08 22:16
003,143,143,003000613,2024-02-08 22:16
003,132,132,003000602,2024-02-08 22:16
003,144,144,003000601,2024-02-08 22:16
003,133,133,003000613,2024-02-08 22:16
069,67,67,069000177,2024-02-08 22:16
003,134,134,003000601,2024-02-08 22:16
032,132,132,032001667,2024-02-08 22:16
069,72,72,069000177,2024-02-08 22:16
032,133,133,032001668,2024-02-08 22:16
032,170,170,032001667,2024-02-08 22:16
001,120,120,001001111,2024-02-08 22:16
032,171,171,032001668,2024-02-08 22:16
001,121,121,001001108,2024-02-08 22:16
001,117,117,001001111,2024-02-08 22:16
008,141,141,008000005,2024-02-08 22:16
008,142,142,008000006,2024-02-08 22:16
008,167,167,008000006,2024-02-08 22:16
004,165,165,004000050,2024-02-08 22:16
004,162,162,004000050,2024-02-08 22:16
003,145,145,003000595,2024-02-08 22:16
008,168,168,008000095,2024-02-08 22:16
003,146,146,003000598,2024-02-08 22:16
003,135,135,003000595,2024-02-08 22:16
004,166,166,004000051,2024-02-08 22:16
003,136,136,003000598,2024-02-08 22:16
004,163,163,004000051,2024-02-08 22:16
008,143,143,008000090,2024-02-08 22:16
008,144,144,008000094,2024-02-08 22:16
008,169,169,008000090,2024-02-08 22:16
008,170,170,008000094,2024-02-08 22:16
064,134,134,064000756,2024-02-08 22:16
064,132,132,064000742,2024-02-08 22:16
010,122,122,010001287,2024-02-08 22:16
064,133,133,064000756,2024-02-08 22:16
010,123,123,010001284,2024-02-08 22:16
010,144,144,010001287,2024-02-08 22:16
010,124,124,010001285,2024-02-08 22:17
010,145,145,010001284,2024-02-08 22:16
010,146,146,010001285,2024-02-08 22:17
077,102,102,077000204,2024-02-08 22:17
077,103,103,077000212,2024-02-08 22:17
077,101,101,077000204,2024-02-08 22:17
077,104,104,077000216,2024-02-08 22:17
077,102,102,077000212,2024-02-08 22:17
077,103,103,077000216,2024-02-08 22:17
064,134,134,064000724,2024-02-08 22:17
081,52,52,081000209,2024-02-08 22:17
071,58,58,071000094,2024-02-08 22:17
071,59,59,071000097,2024-02-08 22:17
066,178,178,066001137,2024-02-08 22:17
010,147,147,010001276,2024-02-08 22:17
069,73,73,069000176,2024-02-08 22:17
008,145,145,008000092,2024-02-08 22:17
075,39,39,075000302,2024-02-08 22:17
008,171,171,008000092,2024-02-08 22:17
032,134,134,032001660,2024-02-08 22:17
032,172,172,032001660,2024-02-08 22:17
028,146,146,028000942,2024-02-08 22:17
028,140,140,028000945,2024-02-08 22:17
075,40,40,075000323,2024-02-08 22:17
028,147,147,028000945,2024-02-08 22:17
075,41,41,075000323,2024-02-08 22:17
028,148,148,028000944,2024-02-08 22:17
075,42,42,075000332,2024-02-08 22:17
007,87,87,007001195,2024-02-08 22:17
007,88,88,007001217,2024-02-08 22:17
032,135,135,032001682,2024-02-08 22:17
010,148,148,010001286,2024-02-08 22:17
075,41,41,075000305,2024-02-08 22:17
032,173,173,032001682,2024-02-08 22:17
066,179,179,066001138,2024-02-08 22:17
075,43,43,075000305,2024-02-08 22:17
031,145,145,031000795,2024-02-08 22:17
031,160,160,031000795,2024-02-08 22:17
075,42,42,075000308,2024-02-08 22:18
031,161,161,031000796,2024-02-08 22:18
031,146,146,031000798,2024-02-08 22:18
075,44,44,075000308,2024-02-08 22:18
073,118,118,073000468,2024-02-08 22:18
075,43,43,075000311,2024-02-08 22:18
073,120,120,073000468,2024-02-08 22:18
056,136,136,056000804,2024-02-08 22:18
075,45,45,075000311,2024-02-08 22:18
056,135,135,056000804,2024-02-08 22:18
003,137,137,003000589,2024-02-08 22:18
071,60,60,071000088,2024-02-08 22:18
